"PointID","x","y","z"
57573, 2.492387880247695e+01, 2.044704040467638e+01, 2.234110844970516e+00
57574, 2.491809052499950e+01, 2.044763577699262e+01, 2.234059453524376e+00
57575, 2.493743903007293e+01, 2.043013008728704e+01, 2.234329306942415e+00
57576, 2.493684516997584e+01, 2.043708222758961e+01, 2.234110501112363e+00
57577, 2.493548556368422e+01, 2.044251292534997e+01, 2.234053213390354e+00
57578, 2.494212893235721e+01, 2.044108159297453e+01, 2.234016250837123e+00
57579, 2.494780190229864e+01, 2.044154166005344e+01, 2.233953455523265e+00
57580, 2.494802423803645e+01, 2.043764994046226e+01, 2.233970121219248e+00
57581, 2.495341490869456e+01, 2.044071406819930e+01, 2.233850814804866e+00
57582, 2.494873935903109e+01, 2.042986105589313e+01, 2.234164469527735e+00
57583, 2.495973242244428e+01, 2.042959591915857e+01, 2.233843898011452e+00
57584, 2.495907571734709e+01, 2.043718615884078e+01, 2.233711621430540e+00
57585, 2.495886560201167e+01, 2.044114182002443e+01, 2.233732709188333e+00
57586, 2.496432890583615e+01, 2.044018124190816e+01, 2.233559434340536e+00
57587, 2.497027715660857e+01, 2.042933338409732e+01, 2.233381146391588e+00
57588, 2.496967417429213e+01, 2.043708689959266e+01, 2.233326386643182e+00
57589, 2.498118488814433e+01, 2.043705096598103e+01, 2.232769011323763e+00
57590, 2.497378537139933e+01, 2.044012454260220e+01, 2.233214620759048e+00
57591, 2.498047737427000e+01, 2.042908391509889e+01, 2.232787261184279e+00
57592, 2.498496216854023e+01, 2.044349524288096e+01, 2.233038793905366e+00
57593, 2.499090543625491e+01, 2.043621095516948e+01, 2.232160886727683e+00
57594, 2.498958441138486e+01, 2.044323381206523e+01, 2.232829934844248e+00
57595, 2.498565623425916e+01, 2.044763894205063e+01, 2.233905002148109e+00
57596, 2.498054191684455e+01, 2.044803951121720e+01, 2.234064329164154e+00
57597, 2.498004134583619e+01, 2.044373247537906e+01, 2.233238876746152e+00
57598, 2.500004173552335e+01, 2.042855566288068e+01, 2.231258399523673e+00
57599, 2.500061077942848e+01, 2.043583473800822e+01, 2.231463672037654e+00
57600, 2.499040654605503e+01, 2.042882951199659e+01, 2.232074536493371e+00
57601, 2.499917862921733e+01, 2.044234281172645e+01, 2.232286245350668e+00
57602, 2.499470779410223e+01, 2.044268016576759e+01, 2.232537413450839e+00
57603, 2.500946347496557e+01, 2.043620976833353e+01, 2.230815521007744e+00
57604, 2.500908789744096e+01, 2.044144792337340e+01, 2.231642048132831e+00
57605, 2.500430409518337e+01, 2.044200712524787e+01, 2.231989241399632e+00
57606, 2.500941062775956e+01, 2.042824533940992e+01, 2.230346064446556e+00
57607, 2.501854308690570e+01, 2.043540284805148e+01, 2.229961546153723e+00
57608, 2.501501640042615e+01, 2.043845012190437e+01, 2.230706889486486e+00
57609, 2.501341212059856e+01, 2.044162475844441e+01, 2.231473286296434e+00
57610, 2.501387294186320e+01, 2.044541781211650e+01, 2.232824404394014e+00
57611, 2.500920844388763e+01, 2.044579124046824e+01, 2.233023458536595e+00
57612, 2.501807290144056e+01, 2.044133096171324e+01, 2.231171987308425e+00
57613, 2.501858493743220e+01, 2.043907484321862e+01, 2.230585462006915e+00
57614, 2.502764517197962e+01, 2.044430277914226e+01, 2.232209345822874e+00
57615, 2.502318526498359e+01, 2.044466468433279e+01, 2.232411050429394e+00
57616, 2.502273103027127e+01, 2.044103859197406e+01, 2.230861280769132e+00
57617, 2.502712441577856e+01, 2.044112874804796e+01, 2.230691829091452e+00
57618, 2.503103998351950e+01, 2.043970202371381e+01, 2.229991391558606e+00
57619, 2.503200668610103e+01, 2.044394641681667e+01, 2.232010253483312e+00
57620, 2.503654840812191e+01, 2.044081234890339e+01, 2.230183694366754e+00
57621, 2.503633218154932e+01, 2.044358877055981e+01, 2.231810599053802e+00
57622, 2.504053357489779e+01, 2.044086894618818e+01, 2.230082962452152e+00
57623, 2.504057393602767e+01, 2.044323432394035e+01, 2.231613655680755e+00
57624, 2.504469936118577e+01, 2.044288672100079e+01, 2.231422338314538e+00
57625, 2.504429463019596e+01, 2.044019987103402e+01, 2.229606255420055e+00
57626, 2.504833661339736e+01, 2.044014458354514e+01, 2.229456274276844e+00
57627, 2.504872663060234e+01, 2.044254598937724e+01, 2.231237894608995e+00
57628, 2.505248046117554e+01, 2.043976373926487e+01, 2.229113341823584e+00
57629, 2.505002245399904e+01, 2.043590521922819e+01, 2.227271484891610e+00
57630, 2.505260225887093e+01, 2.044222182465846e+01, 2.231068627858747e+00
57631, 2.505644133227722e+01, 2.044190965627874e+01, 2.230916881397281e+00
57632, 2.505618151819274e+01, 2.043899494058507e+01, 2.228507793955451e+00
57633, 2.505590466575259e+01, 2.043511394724062e+01, 2.226426600216166e+00
57634, 2.506149874771215e+01, 2.043337653064999e+01, 2.225113771509939e+00
57635, 2.506036525580121e+01, 2.043632596717059e+01, 2.226678429519665e+00
57636, 2.506015481829134e+01, 2.044162712865295e+01, 2.230801539254741e+00
57637, 2.506006878281950e+01, 2.043909035835168e+01, 2.228485045177713e+00
57638, 2.506358143750088e+01, 2.043906094314653e+01, 2.228420368868550e+00
57639, 2.506375217129015e+01, 2.044138071805066e+01, 2.230737303674120e+00
57640, 2.507045721316967e+01, 2.044286647872084e+01, 2.235528762602441e+00
57641, 2.507021593307530e+01, 2.044225878658644e+01, 2.233041429480006e+00
57642, 2.507268896432585e+01, 2.044215773557292e+01, 2.233442876581264e+00
57643, 2.507293487063286e+01, 2.044256681189697e+01, 2.235556899005286e+00
57644, 2.506759806185181e+01, 2.044321111189514e+01, 2.235539289109765e+00
57645, 2.506741619716824e+01, 2.044261118980761e+01, 2.233225481077826e+00
57646, 2.507691400264834e+01, 2.044191374834816e+01, 2.237345570342053e+00
57647, 2.507689843084415e+01, 2.044207419869006e+01, 2.235522089229358e+00
57648, 2.507857147619571e+01, 2.044185476960784e+01, 2.236192882668026e+00
57649, 2.507849727810927e+01, 2.044169462245889e+01, 2.237340384355333e+00
57650, 2.507509404210483e+01, 2.044216143979411e+01, 2.237362610018446e+00
57651, 2.507298180746955e+01, 2.044244410822288e+01, 2.237395916288903e+00
57652, 2.507491991461745e+01, 2.044232104435562e+01, 2.235539181424927e+00
57653, 2.507876119658716e+01, 2.044178880056887e+01, 2.234832684561714e+00
57654, 2.450677498409773e+01, 2.048673670456885e+01, 2.208870396785190e+00
57655, 2.448979556143147e+01, 2.048735369206981e+01, 2.206077380076674e+00
57656, 2.449102626941386e+01, 2.047930138950619e+01, 2.191551725222409e+00
57657, 2.446999375969984e+01, 2.049265432238415e+01, 2.218181196228753e+00
57658, 2.447196170372454e+01, 2.048900671745794e+01, 2.205734799374552e+00
57659, 2.448911888631337e+01, 2.049145957343509e+01, 2.219334470434341e+00
57660, 2.507318329312508e+01, 2.042445612697261e+01, 2.220589202533307e+00
57661, 2.507032243657598e+01, 2.042452344730573e+01, 2.221129237074121e+00
57662, 2.507373001891541e+01, 2.042733470150378e+01, 2.221142872956733e+00
57663, 2.507069085149832e+01, 2.042765250774914e+01, 2.221739751103871e+00
57664, 2.507145091142694e+01, 2.043072993297304e+01, 2.222750432133554e+00
57665, 2.507461230012318e+01, 2.043038349075022e+01, 2.222175100551584e+00
57666, 2.507667310022220e+01, 2.044183032573439e+01, 2.233785443340784e+00
57667, 2.507467144635794e+01, 2.044206262439923e+01, 2.233826737031726e+00
57668, 2.507561337898834e+01, 2.044113850696359e+01, 2.231716667981835e+00
57669, 2.331890492633793e+01, 2.044183505600770e+01, 2.128717101384856e+00
57670, 2.332103282493858e+01, 2.044110898851199e+01, 2.122658592451113e+00
57671, 2.331489619018985e+01, 2.042625062903382e+01, 2.120145022488933e+00
57672, 2.471953896611426e+01, 2.047131572030172e+01, 2.226658617259425e+00
57673, 2.333395397185294e+01, 2.042915815396177e+01, 2.106781511898168e+00
57674, 2.506737655828550e+01, 2.042433407881339e+01, 2.221649441335546e+00
57675, 2.491837164553812e+01, 2.045269128294805e+01, 2.234676752365727e+00
57676, 2.492451136657756e+01, 2.045225317736156e+01, 2.234728853658830e+00
57677, 2.491224655078889e+01, 2.045311689847878e+01, 2.234599619982140e+00
57678, 2.334408368056739e+01, 2.043045079843531e+01, 2.102850386889169e+00
57679, 2.450790704802540e+01, 2.049025686911843e+01, 2.220458240575701e+00
57680, 2.452592213689294e+01, 2.048373113970667e+01, 2.206868566520067e+00
57681, 2.452599708360266e+01, 2.048907623529692e+01, 2.221546177811255e+00
57682, 2.500457857798893e+01, 2.044615869917090e+01, 2.233213992352535e+00
57683, 2.499993133004669e+01, 2.044652530957339e+01, 2.233397649545556e+00
57684, 2.490598958588398e+01, 2.045354676095631e+01, 2.234496663422932e+00
57685, 2.489952184785313e+01, 2.045398944980877e+01, 2.234365403332070e+00
57686, 2.489301362371944e+01, 2.045442248420154e+01, 2.234205394681821e+00
57687, 2.488641105141448e+01, 2.045485144597601e+01, 2.234014761215217e+00
57688, 2.487936711587220e+01, 2.045531961857225e+01, 2.233785030692633e+00
57689, 2.487214586144754e+01, 2.045579263028866e+01, 2.233517105381157e+00
57690, 2.486499280954224e+01, 2.045623787749892e+01, 2.233214933123148e+00
57691, 2.485764147308468e+01, 2.045668928725153e+01, 2.232870476495338e+00
57692, 2.484998105161678e+01, 2.045716052067381e+01, 2.232477048930965e+00
57693, 2.484227614344246e+01, 2.045761446697037e+01, 2.232040073791699e+00
57694, 2.483441072889957e+01, 2.045806442815767e+01, 2.231553784464340e+00
57695, 2.482625156147297e+01, 2.045852569852090e+01, 2.231009936400241e+00
57696, 2.481806494668766e+01, 2.045895832271894e+01, 2.230415996892040e+00
57697, 2.480956569436565e+01, 2.045939964373991e+01, 2.229757060431150e+00
57698, 2.480049118778802e+01, 2.045988363861455e+01, 2.229015797474609e+00
57699, 2.479141160637108e+01, 2.046032544130544e+01, 2.228213930723484e+00
57700, 2.478201612803942e+01, 2.046076726435110e+01, 2.227332512584430e+00
57701, 2.478188097612987e+01, 2.045406899559922e+01, 2.225017421504248e+00
57702, 2.477217878544873e+01, 2.046122314693365e+01, 2.226358412413766e+00
57703, 2.476232564949206e+01, 2.046162614481845e+01, 2.225308122354182e+00
57704, 2.475213725426060e+01, 2.046202132782567e+01, 2.224159551772693e+00
57705, 2.499521075086476e+01, 2.044689646423143e+01, 2.233575839514066e+00
57706, 2.499050772151290e+01, 2.044726198404182e+01, 2.233742935608695e+00
57707, 2.497489150458291e+01, 2.044405592492813e+01, 2.233436803372266e+00
57708, 2.493014706202089e+01, 2.044287324675160e+01, 2.234048185641680e+00
57709, 2.493006700380029e+01, 2.044669943357877e+01, 2.234151631620174e+00
57710, 2.372419433110841e+01, 2.049685442159803e+01, 2.121128765064352e+00
57711, 2.376635226358047e+01, 2.049843124364749e+01, 2.125113978877627e+00
57712, 2.380886834300494e+01, 2.049847942924323e+01, 2.126936962817307e+00
57713, 2.384960522605500e+01, 2.049800386861936e+01, 2.128190647287551e+00
57714, 2.388914033788146e+01, 2.049818035144211e+01, 2.131076048198500e+00
57715, 2.393169567136810e+01, 2.049786754486043e+01, 2.133708915686906e+00
57716, 2.397440763179598e+01, 2.049811975098113e+01, 2.137733759490900e+00
57717, 2.401362699785939e+01, 2.049642084855898e+01, 2.138167379352722e+00
57718, 2.405229041852024e+01, 2.049641657700334e+01, 2.142197687616656e+00
57719, 2.409297348967122e+01, 2.049600659237610e+01, 2.146166225807876e+00
57720, 2.413070532124556e+01, 2.049378807109164e+01, 2.146816401396861e+00
57721, 2.416701114914085e+01, 2.049393342611959e+01, 2.152222082638848e+00
57722, 2.420640558118803e+01, 2.049198227059103e+01, 2.154714073734328e+00
57723, 2.424242469151878e+01, 2.049001926230392e+01, 2.157190942995030e+00
57724, 2.427662284020920e+01, 2.048928843379163e+01, 2.162013944310115e+00
57725, 2.432927081640526e+01, 2.049700005848600e+01, 2.192287517789040e+00
57726, 2.432901079144726e+01, 2.050044636942115e+01, 2.209478362550156e+00
57727, 2.435165674680027e+01, 2.049596265965612e+01, 2.194696081610536e+00
57728, 2.434975089574978e+01, 2.049941466641760e+01, 2.210772371153352e+00
57729, 2.437152801564836e+01, 2.049426441197941e+01, 2.194409249964451e+00
57730, 2.437003586178164e+01, 2.049836894983000e+01, 2.212041677127115e+00
57731, 2.439145991073673e+01, 2.049373467762257e+01, 2.198066096235074e+00
57732, 2.439059661745190e+01, 2.049726921064441e+01, 2.213312918210745e+00
57733, 2.441350223380424e+01, 2.049242307080127e+01, 2.199926825785611e+00
57734, 2.441140513751850e+01, 2.049611363960707e+01, 2.214581492559852e+00
57735, 2.443283412826613e+01, 2.049086722398958e+01, 2.200531033351494e+00
57736, 2.443177317680741e+01, 2.049494304765679e+01, 2.215821860448715e+00
57737, 2.445170719322741e+01, 2.049019651814631e+01, 2.203655085081671e+00
57738, 2.445083319888086e+01, 2.049381859916661e+01, 2.217007796218683e+00
57739, 2.446369117665128e+01, 2.048129012090070e+01, 2.188361160967131e+00
57740, 2.468464681082483e+01, 2.046633755807303e+01, 2.216543705369615e+00
57741, 2.468263693033210e+01, 2.043843117812469e+01, 2.206132565358093e+00
57742, 2.468289794351593e+01, 2.047335266686865e+01, 2.222933912229686e+00
57743, 2.466977866645790e+01, 2.047406540496035e+01, 2.221486976664224e+00
57744, 2.502392947178484e+01, 2.043804021229387e+01, 2.229988654498179e+00
57745, 2.502736060803258e+01, 2.043446396676074e+01, 2.229005454583767e+00
57746, 2.503580025258291e+01, 2.043340456063576e+01, 2.227950507597368e+00
57747, 2.503795812522856e+01, 2.043779588998510e+01, 2.228904089979824e+00
57748, 2.504400676307561e+01, 2.043660471248192e+01, 2.228031791659280e+00
57749, 2.504961010005868e+01, 2.042595119987620e+01, 2.224938722137480e+00
57750, 2.505511628106805e+01, 2.042545402571635e+01, 2.223971892772501e+00
57751, 2.505528525446170e+01, 2.043035723760832e+01, 2.224852608154097e+00
57752, 2.504975329044692e+01, 2.043111894429828e+01, 2.225792962504083e+00
57753, 2.332599170066673e+01, 2.044786916998065e+01, 2.121989244778924e+00
57754, 2.470753483363422e+01, 2.047201215602188e+01, 2.225516304314265e+00
57755, 2.469522408041635e+01, 2.047270207580075e+01, 2.224272435641923e+00
57756, 2.465580526416453e+01, 2.047485829087404e+01, 2.219940335120875e+00
57757, 2.464172755631268e+01, 2.047565680834179e+01, 2.218335800791451e+00
57758, 2.462714882005183e+01, 2.047652741584697e+01, 2.216691982566378e+00
57759, 2.461135738887161e+01, 2.047756622862136e+01, 2.215015065541911e+00
57760, 2.459528741194132e+01, 2.047866500719146e+01, 2.213353649967935e+00
57761, 2.457912186885220e+01, 2.047979926440715e+01, 2.211725877200241e+00
57762, 2.456198885608707e+01, 2.048105379988211e+01, 2.210104428594460e+00
57763, 2.454393630279429e+01, 2.048240321085844e+01, 2.208479592827859e+00
57764, 2.338273849010760e+01, 2.047571231428784e+01, 2.115411933332245e+00
57765, 2.507470517717610e+01, 2.043972322575933e+01, 2.229404928755308e+00
57766, 2.507282174974240e+01, 2.044115835430000e+01, 2.231319519832283e+00
57767, 2.506704635476877e+01, 2.044109318471899e+01, 2.230616479918454e+00
57768, 2.506405770201885e+01, 2.044294013194297e+01, 2.233234409090207e+00
57769, 2.506032527181125e+01, 2.042939059864845e+01, 2.223865570222772e+00
57770, 2.505982367035731e+01, 2.042500944430635e+01, 2.223103004246704e+00
57771, 2.506387659097934e+01, 2.042463515717599e+01, 2.222329885016251e+00
57772, 2.506422320115172e+01, 2.042855549570525e+01, 2.223039242471603e+00
57773, 2.506760513690735e+01, 2.042784533225501e+01, 2.222301546385123e+00
57774, 2.507532307569270e+01, 2.043304364457519e+01, 2.223538335862176e+00
57775, 2.507608565832113e+01, 2.043546214742921e+01, 2.225186764681601e+00
57776, 2.507673511394701e+01, 2.043751044398066e+01, 2.226989469617745e+00
57777, 2.507723643583961e+01, 2.043927471238116e+01, 2.228996560488461e+00
57778, 2.507786708058665e+01, 2.044066899680610e+01, 2.231195292532945e+00
57779, 2.507836269104595e+01, 2.044148756610203e+01, 2.233235565989860e+00
57780, 2.336229709016720e+01, 2.045763565778122e+01, 2.106588884754326e+00
57781, 2.335684188812824e+01, 2.046503587472860e+01, 2.114168456660464e+00
57782, 2.336913011091929e+01, 2.047079639207991e+01, 2.114623547469696e+00
57783, 2.345884272427907e+01, 2.046477358603541e+01, 2.095222577343542e+00
57784, 2.349025166341240e+01, 2.046866362853159e+01, 2.095376988862160e+00
57785, 2.352661188075618e+01, 2.047191501954433e+01, 2.095726074359538e+00
57786, 2.356532406122465e+01, 2.047438359263837e+01, 2.096278988032900e+00
57787, 2.368532792491594e+01, 2.047740048459552e+01, 2.098102453941223e+00
57788, 2.493603004474254e+01, 2.044637084437247e+01, 2.234160187298570e+00
57789, 2.494185385475982e+01, 2.044604473304677e+01, 2.234138664622745e+00
57790, 2.494765227315161e+01, 2.044570791808628e+01, 2.234087051314209e+00
57791, 2.495328705834075e+01, 2.044537721519317e+01, 2.234008133463149e+00
57792, 2.495869572418411e+01, 2.044506073123843e+01, 2.233905752512461e+00
57793, 2.496415734610513e+01, 2.044472765689540e+01, 2.233774612479567e+00
57794, 2.496948175189311e+01, 2.044073896263775e+01, 2.233400483934102e+00
57795, 2.496962670206432e+01, 2.044438452095875e+01, 2.233615307137856e+00
57796, 2.504330734400287e+01, 2.043226816624318e+01, 2.226863306541670e+00
57797, 2.427811511029779e+01, 2.046857453667833e+01, 2.138367748135974e+00
57798, 2.424369126676854e+01, 2.046934336310203e+01, 2.133648917437494e+00
57799, 2.420753343835756e+01, 2.047014498652802e+01, 2.129142834473560e+00
57800, 2.417056972509369e+01, 2.047095458585603e+01, 2.124929905477042e+00
57801, 2.413322282808394e+01, 2.047175056006780e+01, 2.121134440949782e+00
57802, 2.409466123883322e+01, 2.047252681905170e+01, 2.117676565002524e+00
57803, 2.405515192920019e+01, 2.047327355720029e+01, 2.114487395361078e+00
57804, 2.401554256004482e+01, 2.047397913601299e+01, 2.111627439732924e+00
57805, 2.397493800091485e+01, 2.047463885604824e+01, 2.109080501972159e+00
57806, 2.393416541502841e+01, 2.047525847422248e+01, 2.106779374031807e+00
57807, 2.446656939480979e+01, 2.046530976551633e+01, 2.171976191385202e+00
57808, 2.449549678122019e+01, 2.046494089498171e+01, 2.177843896191892e+00
57809, 2.389293322412889e+01, 2.047583643567178e+01, 2.104598617495351e+00
57810, 2.385143421450066e+01, 2.047635463620593e+01, 2.102669912064711e+00
57811, 2.380961397908706e+01, 2.047680683746486e+01, 2.101145483673811e+00
57812, 2.376775458569902e+01, 2.047718067867267e+01, 2.099906675935337e+00
57813, 2.372614530333377e+01, 2.047741546357562e+01, 2.098879929718184e+00
57814, 2.506516930466910e+01, 2.043220704515760e+01, 2.224188859745368e+00
